# BUSCO version is: 3.0.2 
# The lineage dataset is: N/A (Creation date: N/A, number of species: N/A, number of BUSCOs: N/A)
# To reproduce this run: python /busco/scripts/run_BUSCO.py -i SPT1_trinity.okay.fasta -o run_sample_SPT -l plantae/ -m transcriptome -c 4
#
# Busco id	Status	Sequence	Score	Length
63136	Duplicated	TRINITY_DN32638_c1_g1_i8	190.7	294
63204	Complete	TRINITY_DN22348_c0_g1_i10	438.4	242
63292	Duplicated	TRINITY_DN24182_c0_g2_i1	732.1	386
63292	Duplicated	TRINITY_DN24182_c0_g2_i3	733.7	386
63340	Complete	TRINITY_DN22415_c0_g1_i4	417.4	248
63440	Missing
63540	Duplicated	TRINITY_DN22050_c0_g1_i1	478.5	243
63540	Duplicated	TRINITY_DN22050_c0_g1_i2	478.3	240
63548	Duplicated	TRINITY_DN20477_c0_g1_i1	364.4	261
63548	Duplicated	TRINITY_DN20477_c0_g1_i3	372.9	261
63611	Complete	TRINITY_DN21509_c0_g1_i3	462.8	252
63617	Complete	TRINITY_DN22844_c0_g1_i3	427.6	229
63716	Complete	TRINITY_DN24285_c1_g1_i1	484.3	275
63906	Complete	TRINITY_DN25687_c0_g1_i5	501.5	283
63916	Complete	TRINITY_DN23197_c0_g1_i1	592.1	369
64008	Duplicated	TRINITY_DN17585_c0_g1_i3	417.2	311
64008	Duplicated	TRINITY_DN23913_c0_g1_i1	359.7	317
64008	Duplicated	TRINITY_DN23913_c0_g1_i3	364.1	318
64036	Complete	TRINITY_DN23611_c0_g3_i2	270.5	120
64111	Duplicated	TRINITY_DN19789_c0_g1_i1	423.7	259
64111	Duplicated	TRINITY_DN19789_c0_g1_i2	426.0	259
64150	Complete	TRINITY_DN24096_c0_g1_i1	691.4	381
6441	Complete	TRINITY_DN32233_c0_g1_i4	1376.8	1018
64506	Complete	TRINITY_DN24550_c0_g1_i1	433.8	231
64572	Fragmented	TRINITY_DN24222_c2_g1_i1	240.3	153
64617	Complete	TRINITY_DN26998_c1_g3_i1	469.7	275
64714	Complete	TRINITY_DN25872_c1_g1_i3	370.6	250
64805	Complete	TRINITY_DN25272_c0_g1_i1	391.1	248
64873	Complete	TRINITY_DN29258_c2_g1_i1	416.5	288
64876	Duplicated	TRINITY_DN24899_c0_g1_i7	387.4	245
64876	Duplicated	TRINITY_DN24899_c0_g1_i8	386.5	256
65006	Duplicated	TRINITY_DN25858_c2_g1_i1	292.0	214
65006	Duplicated	TRINITY_DN25858_c2_g1_i6	293.4	208
65132	Complete	TRINITY_DN25125_c0_g1_i4	414.9	342
65172	Duplicated	TRINITY_DN20857_c0_g1_i2	539.1	299
65172	Duplicated	TRINITY_DN20857_c0_g1_i4	483.6	239
65240	Complete	TRINITY_DN26890_c0_g1_i2	455.2	285
6525	Complete	TRINITY_DN31098_c0_g1_i6	1547.9	946
65257	Duplicated	TRINITY_DN31456_c1_g1_i1	560.1	449
65257	Duplicated	TRINITY_DN31456_c1_g1_i2	544.2	445
65283	Complete	TRINITY_DN25204_c0_g1_i3	576.7	350
65297	Fragmented	TRINITY_DN24489_c0_g1_i1	181.6	145
65355	Complete	TRINITY_DN27584_c2_g2_i10	211.7	166
6543	Complete	TRINITY_DN26688_c3_g2_i2	901.5	656
65471	Complete	TRINITY_DN20985_c0_g1_i2	396.8	257
65651	Fragmented	TRINITY_DN30419_c0_g2_i2	165.7	75
65695	Duplicated	TRINITY_DN22715_c0_g1_i1	435.5	214
65695	Duplicated	TRINITY_DN22715_c0_g1_i2	436.8	219
65728	Duplicated	TRINITY_DN30454_c1_g2_i1	472.2	277
65728	Duplicated	TRINITY_DN30454_c1_g2_i2	485.3	277
65941	Complete	TRINITY_DN25581_c3_g2_i3	398.6	232
66263	Complete	TRINITY_DN23632_c0_g2_i2	386.3	221
66264	Duplicated	TRINITY_DN29798_c0_g1_i1	186.0	184
66264	Duplicated	TRINITY_DN29798_c0_g1_i4	191.2	190
66373	Duplicated	TRINITY_DN22722_c0_g1_i2	309.3	218
66373	Duplicated	TRINITY_DN22722_c0_g1_i5	306.4	221
66415	Complete	TRINITY_DN21806_c0_g1_i5	373.6	217
66462	Complete	TRINITY_DN29400_c4_g1_i2	536.2	329
66707	Duplicated	TRINITY_DN27924_c3_g1_i1	312.0	206
66707	Duplicated	TRINITY_DN27924_c3_g1_i6	325.2	215
66795	Duplicated	TRINITY_DN23809_c1_g1_i1	274.6	206
66795	Duplicated	TRINITY_DN23809_c1_g1_i5	277.9	229
66795	Duplicated	TRINITY_DN26742_c1_g1_i2	278.7	189
67016	Fragmented	TRINITY_DN24058_c0_g2_i1	194.0	128
67035	Duplicated	TRINITY_DN23550_c0_g1_i1	445.2	235
67035	Duplicated	TRINITY_DN23550_c0_g1_i2	434.4	231
67103	Duplicated	TRINITY_DN20898_c0_g1_i1	381.2	227
67103	Duplicated	TRINITY_DN20898_c0_g1_i2	383.7	227
67229	Duplicated	TRINITY_DN30972_c0_g1_i14	385.4	297
67229	Duplicated	TRINITY_DN30972_c0_g1_i8	366.9	295
67236	Fragmented	TRINITY_DN14472_c0_g2_i2	240.7	209
67313	Complete	TRINITY_DN24706_c0_g1_i1	343.7	207
67318	Complete	TRINITY_DN21565_c0_g1_i1	350.7	232
67404	Duplicated	TRINITY_DN27435_c1_g1_i1	398.0	249
67404	Duplicated	TRINITY_DN27435_c1_g1_i2	404.8	262
67557	Duplicated	TRINITY_DN24745_c1_g2_i6	352.3	313
67557	Duplicated	TRINITY_DN24745_c1_g5_i1	340.7	309
67557	Duplicated	TRINITY_DN24867_c0_g3_i1	354.9	310
67623	Duplicated	TRINITY_DN22046_c0_g1_i2	437.3	273
67623	Duplicated	TRINITY_DN22046_c0_g1_i3	438.0	273
67638	Duplicated	TRINITY_DN30321_c1_g3_i1	399.0	269
67638	Duplicated	TRINITY_DN30321_c1_g3_i6	348.2	247
67657	Complete	TRINITY_DN23082_c1_g1_i3	329.8	211
67783	Complete	TRINITY_DN21679_c0_g1_i1	427.2	245
67796	Complete	TRINITY_DN19614_c0_g1_i1	269.0	263
6781	Complete	TRINITY_DN31109_c0_g1_i1	1383.2	818
67888	Complete	TRINITY_DN20510_c0_g1_i1	369.1	232
67953	Complete	TRINITY_DN30662_c2_g1_i4	479.7	694
68021	Complete	TRINITY_DN25791_c0_g1_i1	382.7	287
68058	Complete	TRINITY_DN23301_c0_g1_i3	416.7	258
68106	Duplicated	TRINITY_DN21621_c0_g1_i2	259.1	162
68106	Duplicated	TRINITY_DN21621_c0_g1_i7	260.9	163
68246	Complete	TRINITY_DN26372_c2_g1_i5	391.5	224
68266	Duplicated	TRINITY_DN28693_c2_g1_i1	455.8	222
68266	Duplicated	TRINITY_DN28693_c2_g1_i12	457.1	222
68266	Duplicated	TRINITY_DN28693_c2_g1_i4	453.3	224
68318	Complete	TRINITY_DN25605_c1_g3_i1	259.0	146
68351	Duplicated	TRINITY_DN20795_c0_g1_i1	453.0	218
68351	Duplicated	TRINITY_DN20795_c0_g1_i2	453.3	219
68377	Complete	TRINITY_DN22824_c0_g1_i4	335.2	255
68418	Duplicated	TRINITY_DN24585_c0_g2_i1	348.0	233
68418	Duplicated	TRINITY_DN24585_c0_g2_i2	347.9	233
68423	Duplicated	TRINITY_DN21416_c0_g1_i1	388.4	212
68423	Duplicated	TRINITY_DN21416_c0_g1_i4	391.4	211
68423	Duplicated	TRINITY_DN21416_c0_g1_i5	390.9	215
68499	Duplicated	TRINITY_DN22370_c0_g1_i1	337.1	217
68499	Duplicated	TRINITY_DN22370_c0_g1_i4	324.9	217
68602	Complete	TRINITY_DN22772_c2_g6_i1	324.3	235
68866	Complete	TRINITY_DN25372_c0_g1_i5	301.5	244
68978	Complete	TRINITY_DN23152_c0_g1_i3	384.2	210
69232	Complete	TRINITY_DN24585_c0_g1_i17	206.8	204
69308	Duplicated	TRINITY_DN20690_c0_g3_i1	296.6	164
69308	Duplicated	TRINITY_DN20690_c0_g3_i2	298.4	164
69310	Duplicated	TRINITY_DN31447_c1_g3_i1	315.1	167
69310	Duplicated	TRINITY_DN31447_c1_g3_i4	319.0	187
69470	Duplicated	TRINITY_DN23887_c0_g1_i1	566.5	289
69470	Duplicated	TRINITY_DN23887_c0_g1_i5	568.6	290
69492	Duplicated	TRINITY_DN21749_c0_g1_i2	380.4	228
69492	Duplicated	TRINITY_DN21749_c0_g1_i4	383.8	229
69588	Duplicated	TRINITY_DN22392_c0_g1_i1	417.0	243
69588	Duplicated	TRINITY_DN22392_c0_g1_i3	416.1	242
69712	Complete	TRINITY_DN21000_c0_g1_i5	358.8	204
69788	Complete	TRINITY_DN18941_c0_g1_i3	325.0	218
69799	Complete	TRINITY_DN32765_c2_g1_i3	361.5	226
69816	Duplicated	TRINITY_DN25964_c0_g1_i2	381.6	340
69816	Duplicated	TRINITY_DN25964_c0_g1_i3	371.9	328
70018	Complete	TRINITY_DN30073_c3_g1_i4	320.5	245
70076	Duplicated	TRINITY_DN20728_c0_g1_i1	387.5	285
70076	Duplicated	TRINITY_DN20728_c0_g1_i2	381.0	285
70340	Complete	TRINITY_DN24980_c1_g1_i2	451.6	315
70621	Duplicated	TRINITY_DN25590_c0_g3_i2	337.0	216
70621	Duplicated	TRINITY_DN25590_c0_g3_i3	343.8	217
70624	Duplicated	TRINITY_DN24703_c0_g1_i1	275.7	205
70624	Duplicated	TRINITY_DN24703_c0_g1_i5	274.6	205
70633	Complete	TRINITY_DN27273_c2_g2_i10	372.6	229
7064	Complete	TRINITY_DN27428_c1_g1_i11	808.6	606
70644	Complete	TRINITY_DN24032_c0_g1_i10	330.2	261
70727	Duplicated	TRINITY_DN27560_c0_g1_i1	441.1	291
70727	Duplicated	TRINITY_DN27560_c0_g1_i2	438.0	296
70751	Complete	TRINITY_DN22375_c0_g1_i2	352.3	217
70760	Complete	TRINITY_DN29737_c1_g1_i2	638.7	451
70822	Duplicated	TRINITY_DN27284_c1_g1_i1	403.4	224
70822	Duplicated	TRINITY_DN27284_c1_g1_i2	404.6	243
70858	Duplicated	TRINITY_DN26026_c2_g1_i1	153.5	152
70858	Duplicated	TRINITY_DN26026_c2_g1_i3	171.0	163
70871	Complete	TRINITY_DN24425_c2_g4_i1	369.0	282
70969	Duplicated	TRINITY_DN20031_c0_g1_i1	379.8	229
70969	Duplicated	TRINITY_DN20031_c0_g1_i2	379.3	229
71196	Complete	TRINITY_DN19111_c0_g1_i1	340.5	246
71280	Duplicated	TRINITY_DN23473_c0_g1_i10	416.0	197
71280	Duplicated	TRINITY_DN23473_c0_g1_i8	416.2	202
71280	Duplicated	TRINITY_DN23473_c0_g3_i3	406.9	226
71296	Duplicated	TRINITY_DN23971_c0_g1_i4	498.0	306
71296	Duplicated	TRINITY_DN23971_c0_g1_i8	494.8	308
71301	Duplicated	TRINITY_DN20517_c0_g1_i1	311.6	159
71301	Duplicated	TRINITY_DN20517_c0_g1_i2	313.8	182
71559	Complete	TRINITY_DN29990_c3_g1_i5	341.2	202
71727	Duplicated	TRINITY_DN25189_c0_g2_i1	283.5	181
71727	Duplicated	TRINITY_DN61183_c0_g1_i1	298.7	165
71830	Complete	TRINITY_DN28271_c2_g1_i10	224.1	259
72385	Duplicated	TRINITY_DN24126_c0_g1_i1	467.5	234
72385	Duplicated	TRINITY_DN24126_c0_g1_i5	470.0	250
72594	Duplicated	TRINITY_DN22742_c0_g1_i1	387.4	204
72594	Duplicated	TRINITY_DN22742_c0_g1_i2	391.4	210
7260	Complete	TRINITY_DN30531_c0_g1_i1	536.7	801
72626	Complete	TRINITY_DN23810_c0_g1_i9	337.0	249
7269	Complete	TRINITY_DN32227_c0_g1_i1	1423.7	939
72720	Complete	TRINITY_DN20145_c0_g1_i1	326.5	245
7275	Complete	TRINITY_DN30383_c0_g1_i3	1720.6	935
72846	Duplicated	TRINITY_DN23354_c0_g1_i3	434.2	276
72846	Duplicated	TRINITY_DN23354_c0_g1_i4	372.4	220
72871	Duplicated	TRINITY_DN24195_c0_g1_i2	356.4	233
72871	Duplicated	TRINITY_DN24195_c0_g1_i3	356.9	233
72977	Complete	TRINITY_DN24595_c2_g1_i4	335.1	196
73092	Complete	TRINITY_DN27941_c1_g3_i1	420.2	207
73229	Duplicated	TRINITY_DN26917_c0_g1_i1	394.2	236
73229	Duplicated	TRINITY_DN26917_c0_g1_i4	379.6	214
73347	Complete	TRINITY_DN21939_c0_g1_i2	498.1	194
73400	Duplicated	TRINITY_DN21934_c0_g1_i1	425.6	238
73400	Duplicated	TRINITY_DN21934_c0_g1_i2	425.3	237
73400	Duplicated	TRINITY_DN21934_c0_g1_i4	385.1	215
73612	Duplicated	TRINITY_DN24081_c0_g1_i14	259.9	184
73612	Duplicated	TRINITY_DN24081_c0_g1_i9	270.8	199
73643	Complete	TRINITY_DN20637_c0_g1_i2	315.7	191
73721	Duplicated	TRINITY_DN21495_c0_g1_i1	324.9	212
73721	Duplicated	TRINITY_DN21495_c0_g1_i6	348.7	220
73737	Complete	TRINITY_DN22322_c0_g1_i1	439.6	253
7374	Complete	TRINITY_DN31104_c1_g1_i1	940.9	881
73754	Complete	TRINITY_DN22389_c0_g1_i4	469.6	197
73847	Duplicated	TRINITY_DN24778_c1_g1_i3	381.6	288
73847	Duplicated	TRINITY_DN24778_c1_g1_i4	378.4	288
73919	Complete	TRINITY_DN28242_c1_g4_i4	425.9	253
74002	Complete	TRINITY_DN20188_c0_g1_i1	470.6	271
74249	Complete	TRINITY_DN19801_c0_g1_i3	340.5	205
74325	Complete	TRINITY_DN26002_c0_g1_i5	401.6	234
74326	Duplicated	TRINITY_DN29619_c1_g2_i4	398.0	240
74326	Duplicated	TRINITY_DN29619_c1_g2_i5	399.4	240
74385	Complete	TRINITY_DN23935_c0_g1_i2	218.6	181
74404	Fragmented	TRINITY_DN21178_c1_g2_i1	174.3	130
74501	Duplicated	TRINITY_DN25442_c2_g1_i1	395.5	217
74501	Duplicated	TRINITY_DN25442_c2_g1_i2	439.3	297
74501	Duplicated	TRINITY_DN53514_c0_g1_i1	421.8	214
74669	Duplicated	TRINITY_DN22501_c2_g1_i1	376.0	202
74669	Duplicated	TRINITY_DN22501_c2_g1_i8	372.6	202
74669	Duplicated	TRINITY_DN23547_c0_g1_i7	354.7	268
74712	Complete	TRINITY_DN25102_c2_g2_i9	360.4	234
74723	Duplicated	TRINITY_DN22271_c1_g1_i2	335.5	205
74723	Duplicated	TRINITY_DN22271_c1_g1_i6	335.7	209
74757	Duplicated	TRINITY_DN28902_c2_g1_i3	271.2	202
74757	Duplicated	TRINITY_DN28902_c2_g1_i5	268.3	202
74932	Fragmented	TRINITY_DN25042_c1_g1_i1	199.3	115
74941	Complete	TRINITY_DN26340_c0_g1_i3	549.9	419
75004	Duplicated	TRINITY_DN23697_c0_g1_i1	356.2	232
75004	Duplicated	TRINITY_DN23697_c0_g1_i2	355.9	232
75004	Duplicated	TRINITY_DN60534_c0_g1_i1	367.5	224
7510	Complete	TRINITY_DN31533_c0_g2_i2	1245.3	912
75227	Duplicated	TRINITY_DN21078_c0_g2_i1	206.4	165
75227	Duplicated	TRINITY_DN30737_c2_g3_i2	198.5	183
75227	Duplicated	TRINITY_DN30737_c2_g3_i4	204.4	183
7535	Missing
75620	Complete	TRINITY_DN20342_c0_g1_i5	294.4	174
7570	Complete	TRINITY_DN32241_c2_g1_i6	1336.6	672
75814	Duplicated	TRINITY_DN31084_c0_g3_i2	328.5	204
75814	Duplicated	TRINITY_DN31084_c0_g3_i7	328.8	227
75836	Complete	TRINITY_DN20209_c0_g1_i1	388.9	206
75922	Complete	TRINITY_DN21994_c2_g1_i2	413.4	245
75977	Fragmented	TRINITY_DN23278_c0_g1_i1	264.8	131
76030	Complete	TRINITY_DN20720_c0_g1_i4	387.7	225
76033	Complete	TRINITY_DN27472_c1_g1_i2	277.4	211
76048	Duplicated	TRINITY_DN27120_c0_g2_i3	439.7	236
76048	Duplicated	TRINITY_DN27120_c0_g2_i5	441.8	236
7612	Duplicated	TRINITY_DN26770_c0_g1_i1	259.7	658
7612	Duplicated	TRINITY_DN26770_c0_g1_i2	255.0	727
76317	Missing
76406	Duplicated	TRINITY_DN24275_c0_g1_i1	302.6	183
76406	Duplicated	TRINITY_DN24275_c0_g1_i14	315.6	183
76406	Duplicated	TRINITY_DN24275_c0_g1_i2	314.0	182
76733	Complete	TRINITY_DN21492_c0_g1_i3	330.4	194
76787	Fragmented	TRINITY_DN22266_c1_g1_i1	187.0	126
77008	Complete	TRINITY_DN20391_c0_g1_i5	328.9	189
77140	Duplicated	TRINITY_DN25976_c1_g4_i2	227.0	209
77140	Duplicated	TRINITY_DN25976_c1_g4_i3	225.3	206
77151	Duplicated	TRINITY_DN22367_c0_g1_i1	331.3	160
77151	Duplicated	TRINITY_DN22367_c0_g1_i2	334.1	159
77171	Duplicated	TRINITY_DN23909_c1_g1_i1	308.2	193
77171	Duplicated	TRINITY_DN23909_c1_g1_i3	307.2	194
77372	Duplicated	TRINITY_DN20232_c0_g1_i1	312.0	194
77372	Duplicated	TRINITY_DN20232_c0_g1_i3	309.9	196
77679	Complete	TRINITY_DN25051_c0_g1_i1	277.0	185
77759	Complete	TRINITY_DN22281_c0_g1_i1	247.0	162
7776	Complete	TRINITY_DN31342_c0_g1_i1	1777.9	1151
77949	Complete	TRINITY_DN21725_c2_g5_i2	308.1	193
77975	Duplicated	TRINITY_DN19907_c2_g1_i1	258.7	191
77975	Duplicated	TRINITY_DN19907_c2_g1_i2	281.3	191
7829	Complete	TRINITY_DN29966_c0_g1_i2	1473.9	826
78548	Duplicated	TRINITY_DN20901_c0_g1_i3	248.4	132
78548	Duplicated	TRINITY_DN20901_c0_g1_i9	246.1	131
7879	Complete	TRINITY_DN25902_c0_g1_i2	587.4	613
78857	Complete	TRINITY_DN23828_c1_g1_i1	288.7	189
78965	Complete	TRINITY_DN33125_c1_g1_i3	541.0	631
79184	Complete	TRINITY_DN25335_c2_g1_i2	348.6	244
79228	Missing
79230	Complete	TRINITY_DN20992_c0_g1_i1	330.7	161
79239	Duplicated	TRINITY_DN30473_c1_g1_i4	292.2	179
79239	Duplicated	TRINITY_DN30473_c1_g1_i5	302.3	179
79261	Duplicated	TRINITY_DN21170_c0_g2_i2	304.3	186
79261	Duplicated	TRINITY_DN21170_c0_g2_i3	305.2	186
79283	Complete	TRINITY_DN21362_c0_g1_i3	280.4	151
79294	Complete	TRINITY_DN30695_c0_g4_i2	283.5	176
79420	Fragmented	TRINITY_DN20560_c0_g1_i1	196.6	131
79604	Duplicated	TRINITY_DN24524_c0_g1_i1	220.1	164
79604	Duplicated	TRINITY_DN24524_c0_g1_i2	223.4	161
79604	Duplicated	TRINITY_DN24524_c0_g1_i8	221.5	158
79881	Duplicated	TRINITY_DN27700_c0_g1_i6	371.0	235
79881	Duplicated	TRINITY_DN35211_c0_g1_i1	380.4	205
79944	Duplicated	TRINITY_DN22463_c0_g1_i4	265.3	166
79944	Duplicated	TRINITY_DN22463_c0_g1_i6	264.9	167
80260	Duplicated	TRINITY_DN20981_c0_g1_i1	295.3	208
80260	Duplicated	TRINITY_DN20981_c0_g1_i3	302.9	260
80383	Duplicated	TRINITY_DN28531_c2_g1_i4	301.8	238
80383	Duplicated	TRINITY_DN28531_c2_g1_i7	276.0	208
8051	Missing
8056	Complete	TRINITY_DN31820_c0_g1_i2	1636.1	1060
8088	Complete	TRINITY_DN29829_c0_g1_i2	1395.7	749
80952	Duplicated	TRINITY_DN21043_c0_g2_i2	379.5	216
80952	Duplicated	TRINITY_DN44601_c0_g1_i1	327.5	149
80985	Duplicated	TRINITY_DN20446_c0_g1_i1	360.8	179
80985	Duplicated	TRINITY_DN20446_c0_g1_i3	360.7	181
81128	Duplicated	TRINITY_DN19855_c0_g3_i1	192.1	170
81128	Duplicated	TRINITY_DN19855_c0_g3_i2	192.6	170
81556	Fragmented	TRINITY_DN21958_c0_g1_i3	249.9	124
81924	Missing
82005	Missing
82104	Duplicated	TRINITY_DN19838_c0_g1_i1	275.6	161
82104	Duplicated	TRINITY_DN19838_c0_g1_i2	275.6	161
8216	Complete	TRINITY_DN30364_c0_g1_i5	1302.5	718
8236	Complete	TRINITY_DN30106_c2_g2_i1	1567.9	748
82385	Missing
82471	Complete	TRINITY_DN25097_c3_g3_i1	250.7	194
82867	Duplicated	TRINITY_DN23852_c0_g1_i1	303.5	209
82867	Duplicated	TRINITY_DN53142_c0_g1_i1	288.4	158
82876	Duplicated	TRINITY_DN26225_c1_g1_i1	466.8	283
82876	Duplicated	TRINITY_DN26225_c1_g1_i3	466.7	284
8308	Fragmented	TRINITY_DN24094_c3_g1_i2	865.4	552
83146	Duplicated	TRINITY_DN28171_c2_g1_i1	274.0	159
83146	Duplicated	TRINITY_DN28171_c2_g1_i5	286.7	160
83159	Complete	TRINITY_DN20077_c0_g1_i5	243.8	220
83500	Complete	TRINITY_DN19735_c0_g1_i2	249.7	155
83553	Duplicated	TRINITY_DN22896_c0_g1_i1	373.7	194
83553	Duplicated	TRINITY_DN22896_c0_g1_i2	374.8	194
8363	Complete	TRINITY_DN32106_c0_g1_i1	1395.1	1020
83948	Duplicated	TRINITY_DN22150_c0_g1_i1	267.8	172
83948	Duplicated	TRINITY_DN22150_c0_g1_i3	273.3	172
83948	Duplicated	TRINITY_DN22150_c0_g1_i4	276.8	172
84081	Complete	TRINITY_DN21234_c0_g1_i3	213.9	142
84131	Duplicated	TRINITY_DN27319_c0_g1_i5	256.0	247
84131	Duplicated	TRINITY_DN27319_c0_g2_i1	257.2	237
84131	Duplicated	TRINITY_DN27319_c0_g2_i6	261.4	246
84239	Complete	TRINITY_DN20455_c1_g1_i1	326.8	207
84315	Complete	TRINITY_DN28661_c0_g2_i6	125.3	187
84331	Duplicated	TRINITY_DN22880_c6_g1_i1	326.3	241
84331	Duplicated	TRINITY_DN24722_c0_g1_i1	341.8	275
84331	Duplicated	TRINITY_DN24722_c0_g1_i3	318.9	219
84934	Duplicated	TRINITY_DN19688_c0_g1_i1	227.9	126
84934	Duplicated	TRINITY_DN19688_c0_g1_i3	228.1	126
84960	Complete	TRINITY_DN18396_c0_g1_i2	296.4	200
85017	Duplicated	TRINITY_DN28326_c1_g3_i2	188.5	137
85017	Duplicated	TRINITY_DN28326_c1_g3_i3	174.6	140
8502	Complete	TRINITY_DN33020_c0_g1_i11	1133.8	809
85263	Complete	TRINITY_DN40251_c0_g1_i1	198.3	148
85308	Fragmented	TRINITY_DN21504_c0_g2_i3	208.2	102
85384	Complete	TRINITY_DN19609_c0_g1_i1	175.2	136
85472	Complete	TRINITY_DN20104_c0_g1_i2	240.5	140
86110	Complete	TRINITY_DN22642_c0_g1_i4	303.9	247
86162	Complete	TRINITY_DN20811_c1_g3_i1	226.0	172
86178	Complete	TRINITY_DN19427_c0_g1_i2	256.8	119
86189	Complete	TRINITY_DN28344_c2_g1_i1	189.8	156
86234	Duplicated	TRINITY_DN23294_c0_g1_i4	197.7	123
86234	Duplicated	TRINITY_DN23294_c0_g1_i5	192.2	121
8634	Duplicated	TRINITY_DN26786_c0_g4_i1	1179.7	687
8634	Duplicated	TRINITY_DN28746_c0_g2_i2	1225.6	599
8634	Duplicated	TRINITY_DN31084_c0_g1_i7	1049.4	647
86470	Duplicated	TRINITY_DN20180_c1_g1_i7	222.3	128
86470	Duplicated	TRINITY_DN20180_c1_g1_i9	197.6	110
86570	Fragmented	TRINITY_DN23704_c0_g1_i2	255.0	128
86977	Complete	TRINITY_DN29716_c1_g1_i3	266.7	141
87140	Duplicated	TRINITY_DN21921_c0_g1_i2	229.5	134
87140	Duplicated	TRINITY_DN21921_c0_g1_i5	251.1	135
87465	Duplicated	TRINITY_DN20485_c0_g1_i2	184.1	97
87465	Duplicated	TRINITY_DN20485_c0_g1_i3	179.7	105
87644	Duplicated	TRINITY_DN28005_c1_g1_i2	186.9	135
87644	Duplicated	TRINITY_DN28005_c1_g1_i5	173.4	104
87823	Complete	TRINITY_DN27899_c0_g2_i4	272.6	161
87970	Duplicated	TRINITY_DN22591_c0_g2_i4	225.3	152
87970	Duplicated	TRINITY_DN22591_c0_g2_i6	214.3	138
88052	Missing
88257	Duplicated	TRINITY_DN24643_c0_g1_i1	272.4	187
88257	Duplicated	TRINITY_DN24643_c0_g1_i5	271.1	190
88257	Duplicated	TRINITY_DN55960_c0_g1_i1	279.3	175
88322	Duplicated	TRINITY_DN27335_c1_g1_i1	192.8	126
88322	Duplicated	TRINITY_DN27335_c1_g1_i2	197.0	128
88410	Duplicated	TRINITY_DN20800_c0_g1_i1	287.2	158
88410	Duplicated	TRINITY_DN20800_c0_g1_i2	280.6	151
88666	Duplicated	TRINITY_DN22013_c3_g1_i2	75.5	107
88666	Duplicated	TRINITY_DN22013_c3_g2_i1	73.1	116
88666	Duplicated	TRINITY_DN22013_c3_g3_i4	72.5	109
8872	Complete	TRINITY_DN25809_c0_g1_i5	745.5	676
8875	Complete	TRINITY_DN28871_c2_g2_i2	1219.1	827
88823	Duplicated	TRINITY_DN20262_c0_g1_i5	227.9	129
88823	Duplicated	TRINITY_DN20262_c0_g1_i6	233.9	147
89078	Duplicated	TRINITY_DN21146_c0_g1_i1	185.7	131
89078	Duplicated	TRINITY_DN21146_c0_g1_i3	187.6	132
89130	Complete	TRINITY_DN20629_c0_g1_i1	215.0	139
89253	Duplicated	TRINITY_DN19659_c0_g1_i1	197.5	130
89253	Duplicated	TRINITY_DN19659_c0_g1_i2	193.0	111
89308	Complete	TRINITY_DN21697_c0_g1_i3	161.5	166
89486	Duplicated	TRINITY_DN19701_c0_g1_i1	216.5	130
89486	Duplicated	TRINITY_DN19701_c0_g1_i2	216.0	124
89762	Duplicated	TRINITY_DN23758_c1_g3_i1	338.2	230
89762	Duplicated	TRINITY_DN33787_c0_g1_i1	371.9	242
89866	Duplicated	TRINITY_DN33268_c0_g1_i1	188.6	111
89866	Duplicated	TRINITY_DN33268_c0_g1_i2	196.6	113
89898	Duplicated	TRINITY_DN22100_c1_g4_i2	215.4	150
89898	Duplicated	TRINITY_DN22100_c1_g4_i3	213.1	168
90150	Complete	TRINITY_DN29524_c1_g1_i3	188.7	139
90325	Duplicated	TRINITY_DN22912_c0_g2_i2	162.2	136
90325	Duplicated	TRINITY_DN22912_c0_g2_i4	164.3	140
90843	Complete	TRINITY_DN21165_c1_g1_i6	167.9	117
9107	Missing
9138	Complete	TRINITY_DN30963_c0_g1_i2	1468.9	813
91443	Complete	TRINITY_DN24759_c0_g1_i4	386.4	261
91767	Missing
91955	Complete	TRINITY_DN19122_c0_g1_i3	155.3	100
9223	Complete	TRINITY_DN32321_c0_g1_i4	1720.9	1067
92277	Duplicated	TRINITY_DN29153_c2_g3_i5	148.3	126
92277	Duplicated	TRINITY_DN29153_c2_g3_i6	169.4	123
92370	Duplicated	TRINITY_DN28322_c2_g1_i1	189.9	112
92370	Duplicated	TRINITY_DN28322_c2_g1_i3	192.0	105
92370	Duplicated	TRINITY_DN28322_c2_g1_i4	183.4	101
9264	Complete	TRINITY_DN30972_c0_g1_i14	1241.2	711
9324	Complete	TRINITY_DN31253_c0_g1_i1	254.2	506
93854	Complete	TRINITY_DN23107_c0_g1_i6	181.5	197
9441	Duplicated	TRINITY_DN17357_c0_g1_i1	527.7	360
9441	Duplicated	TRINITY_DN18653_c0_g1_i1	602.2	333
9549	Duplicated	TRINITY_DN32102_c0_g1_i2	1406.2	710
9549	Duplicated	TRINITY_DN32102_c0_g1_i3	1543.8	838
9565	Complete	TRINITY_DN20722_c0_g2_i3	680.0	457
96823	Duplicated	TRINITY_DN22109_c0_g1_i1	173.6	112
96823	Duplicated	TRINITY_DN22109_c0_g1_i5	175.3	115
96823	Duplicated	TRINITY_DN22109_c0_g2_i2	177.0	125
96864	Complete	TRINITY_DN20453_c0_g1_i5	130.4	86
